DEPTH,CAL,AC,GR,SP
864.453,22.267,269.934,86.492,51.986
864.578,22.275,270.34,85.742,52.04
864.703,22.297,271.1,85.157,52.146
864.828,22.307,271.692,86.318,52.224
864.953,22.305,271.814,87.204,52.244
865.078,22.295,271.518,88.594,52.235
865.203,22.288,271.128,89.003,52.222
865.328,22.287,271.108,88.517,52.206
865.453,22.289,271.3,85.421,52.169
865.578,22.294,271.78,81.387,52.142
865.703,22.295,272.146,80.354,52.145
865.828,22.295,272.938,80.406,52.174
865.953,22.291,273.871,80.071,52.2
866.078,22.29,274.493,79.116,52.216
866.203,22.287,275.588,76.534,52.244
866.328,22.283,275.859,75.477,52.252
866.453,22.269,276.199,74.804,52.262
866.578,22.256,276.195,76.625,52.275
866.703,22.253,275.772,78.098,52.281
866.828,22.256,274.747,81.153,52.291
866.953,22.261,274.323,84.817,52.306
867.078,22.262,274.126,86.603,52.318
867.203,22.268,273.877,88.089,52.356
867.328,22.279,274.522,85.417,52.391
867.453,22.285,275.058,83.404,52.411
867.578,22.291,276.085,80.172,52.444
867.703,22.291,276.536,79.119,52.448
867.828,22.288,277.123,77.73,52.476
867.953,22.286,276.853,75.852,52.506
868.078,22.286,276.497,74.607,52.527
868.203,22.286,275.931,72.17,52.552
868.328,22.28,275.601,71.14,52.564
868.453,22.276,275.548,71.285,52.569
868.578,22.268,275.974,71.927,52.54
868.703,22.264,276.584,72.934,52.515
868.828,22.264,276.754,73.471,52.507
868.953,22.264,277.026,74.097,52.496
869.078,22.262,276.867,73.903,52.486
869.203,22.26,276.483,73.383,52.478
869.328,22.255,275.486,71.544,52.457
869.453,22.252,274.913,70.736,52.432
869.578,22.245,273.312,71.286,52.356
869.703,22.245,271.557,75.174,52.239
869.828,22.248,270.902,77.158,52.178
869.953,22.254,270.093,79.193,52.098
870.078,22.255,270.013,79.123,52.094
870.203,22.255,270.304,78.484,52.115
870.328,22.259,271.273,75.768,52.202
870.453,22.268,272.262,71.544,52.311
870.578,22.273,272.68,69.706,52.362
870.703,22.276,273.421,68.419,52.473
870.828,22.269,274.077,69.853,52.572
870.953,22.265,274.328,70.96,52.615
871.078,22.262,274.622,72.562,52.677
871.203,22.263,274.679,72.701,52.684
871.328,22.269,274.651,71.967,52.687
871.453,22.271,274.316,70.525,52.671
871.578,22.27,274.009,69.959,52.668
871.703,22.268,273.451,69.527,52.686
871.828,22.26,273.229,69.431,52.733
871.953,22.255,273.178,69.563,52.759
872.078,22.247,273.177,70.248,52.815
872.203,22.241,273.04,70.983,52.867
872.328,22.236,272.706,71.188,52.89
872.453,22.225,271.642,72.151,52.899
872.578,22.221,271.171,73.297,52.898
872.703,22.215,270.762,75.585,52.915
872.828,22.213,271.168,73.922,52.941
872.953,22.217,271.614,71.156,52.971
873.078,22.236,272.447,64.927,53.024
873.203,22.256,272.525,62.759,53.092
873.328,22.257,272.208,63.29,53.113
873.453,22.242,271.069,64.962,53.118
873.578,22.218,270.024,65.14,53.089
873.703,22.209,269.779,65.247,53.068
873.828,22.198,269.803,67.185,53.021
873.953,22.196,270.438,70.267,52.962
874.078,22.196,270.914,71.115,52.933
874.203,22.195,271.572,70.759,52.871
874.328,22.194,271.469,70.116,52.827
874.453,22.193,270.431,69.724,52.724
874.578,22.193,269.111,70.297,52.657
874.703,22.194,268.437,70.435,52.643
874.828,22.204,267.236,69.306,52.662
874.953,22.228,267.21,67.189,52.718
875.078,22.241,267.623,66.566,52.755
875.203,22.259,268.559,66.904,52.828
875.328,22.264,269.148,68.479,52.836
875.453,22.264,268.963,69.216,52.816
875.578,22.264,267.347,70.148,52.749
875.703,22.263,266.418,70.238,52.714
875.828,22.261,265.552,69.427,52.63
875.953,22.269,266.041,68.078,52.603
876.078,22.279,266.797,67.905,52.615
876.203,22.306,268.925,69.021,52.683
876.328,22.328,269.94,71.207,52.734
876.453,22.334,269.84,72.01,52.753
876.578,22.334,269.716,72.478,52.761
876.703,22.327,270.386,72.347,52.749
876.828,22.325,270.854,72.207,52.745
876.953,22.325,271.625,71.467,52.759
877.078,22.329,271.62,69.806,52.823
877.203,22.331,271.164,68.777,52.864
877.328,22.334,269.226,67.196,52.914
877.453,22.335,267.929,66.748,52.92
877.578,22.338,265.737,66.481,52.914
877.703,22.34,264.735,66.945,52.896
877.828,22.339,264.666,67.411,52.893
877.953,22.33,265.371,68.502,52.911
878.078,22.317,266.294,68.062,52.98
878.203,22.313,266.369,66.862,53.014
878.328,22.317,265.582,63.893,53.059
878.453,22.321,264.062,62.444,53.087
878.578,22.318,263.284,62.492,53.072
878.703,22.314,262.207,63.197,53.015
878.828,22.32,262.146,63.495,52.996
878.953,22.346,263.011,63.953,52.942
879.078,22.365,264.262,64.758,52.944
879.203,22.365,264.845,65.132,52.954
879.328,22.353,265.884,65.279,53.002
879.453,22.345,265.893,64.052,53.013
879.578,22.346,265.275,63.218,53.006
879.703,22.347,263.079,62.624,52.954
879.828,22.347,261.271,63.862,52.871
879.953,22.36,260.89,64.736,52.841
880.078,22.422,260.312,65.594,52.805
880.203,22.493,259.713,64.974,52.797
880.328,22.509,259.488,64.728,52.802
880.453,22.492,258.125,66.239,52.791
880.578,22.471,256.961,68.279,52.776
880.703,22.429,255.054,74.279,52.74
880.828,22.388,254.31,79.948,52.718
880.953,22.369,254.336,81.513,52.704
881.078,22.34,255.322,82.849,52.71
881.203,22.325,256.883,84.914,52.759
881.328,22.323,257.629,86.297,52.785
881.453,22.323,258.846,87.857,52.829
881.578,22.329,259.272,86.646,52.855
881.703,22.333,259.141,85.581,52.851
881.828,22.337,258.557,83.985,52.846
881.953,22.322,258.25,84.651,52.828
882.078,22.305,258.314,85.844,52.814
882.203,22.27,258.713,87.834,52.812
882.328,22.257,259.084,87.624,52.809
882.453,22.254,260.341,85.281,52.818
882.578,22.278,261.742,83.736,52.823
882.703,22.295,262.307,83.557,52.826
882.828,22.324,263.359,82.805,52.844
882.953,22.337,264.37,81.401,52.842
883.078,22.339,264.678,80.798,52.837
883.203,22.338,264.639,80.023,52.805
883.328,22.343,264.262,79.243,52.786
883.453,22.35,264.163,78.866,52.79
883.578,22.376,263.991,78.665,52.813
883.703,22.392,263.916,78.702,52.834
883.828,22.417,264.124,78.386,52.885
883.953,22.434,264.54,77.964,52.925
884.078,22.443,264.588,77.774,52.938
884.203,22.458,264.507,77.193,52.947
884.328,22.464,264.565,77.12,52.956
884.453,22.462,264.493,77.412,52.962
884.578,22.456,263.872,77.516,52.938
884.703,22.457,263.685,75.041,52.901
884.828,22.463,264.166,73.17,52.882
884.953,22.479,265.875,70.11,52.832
885.078,22.491,268.019,68.181,52.806
885.203,22.492,269.152,67.582,52.792
885.328,22.483,270.594,67.742,52.798
885.453,22.476,270.563,68.675,52.781
885.578,22.462,269.219,71.666,52.688
885.703,22.453,267.238,74.443,52.562
885.828,22.45,266.354,75.504,52.482
885.953,22.451,265.086,76.763,52.323
886.078,22.472,264.529,75.495,52.208
886.203,22.491,264.557,73.952,52.172
886.328,22.534,265.062,70.837,52.134
886.453,22.566,265.662,69.853,52.085
886.578,22.576,265.859,69.785,52.056
886.703,22.588,265.91,69.132,52.018
886.828,22.594,265.868,68.629,52.003
886.953,22.61,265.952,68.342,51.992
887.078,22.621,266.184,69.143,52.017
887.203,22.623,266.368,69.614,52.046
887.328,22.627,266.97,70.034,52.101
887.453,22.633,267.607,69.49,52.17
887.578,22.634,267.878,68.939,52.209
887.703,22.634,268.33,68.007,52.294
887.828,22.644,268.687,67.628,52.387
887.953,22.657,268.858,67.567,52.421
888.078,22.692,268.744,68.175,52.474
888.203,22.717,267.095,70.532,52.482
888.328,22.719,265.768,72.343,52.484
888.453,22.708,262.845,75.926,52.478
888.578,22.699,261.423,77.276,52.471
888.703,22.684,259.197,78.728,52.476
888.828,22.677,258.619,78.477,52.529
888.953,22.678,258.897,77.923,52.557
889.078,22.687,260.24,76.975,52.653
889.203,22.7,262.754,76.861,52.777
889.328,22.708,264.312,77.212,52.861
889.453,22.735,267.462,79.139,53.022
889.578,22.775,270.272,82.517,53.192
889.703,22.794,271.297,83.858,53.284
889.828,22.819,272.138,83.953,53.417
889.953,22.827,272.12,82.794,53.466
890.078,22.841,271.867,80.52,53.531
890.203,22.851,271.612,79.358,53.546
890.328,22.854,271.557,78.854,53.546
890.453,22.867,271.532,77.699,53.566
890.578,22.891,271.394,77.003,53.61
890.703,22.902,271.355,76.811,53.625
890.828,22.917,271.396,76.314,53.669
890.953,22.933,271.49,75.767,53.697
891.078,22.942,271.637,75.559,53.72
891.203,22.958,272.122,74.842,53.786
891.328,22.971,272.144,73.472,53.87
891.453,22.981,271.765,72.726,53.921
891.578,23.008,270.698,72.121,54.025
891.703,23.024,270.373,72.544,54.082
891.828,23.061,270.393,74.056,54.222
891.953,23.094,271.147,74.368,54.366
892.078,23.106,271.845,73.674,54.421
892.203,23.123,273.487,71.743,54.528
892.328,23.139,274.396,71.08,54.594
892.453,23.147,274.482,71.15,54.617
892.578,23.151,274.248,70.765,54.619
892.703,23.133,273.7,69.768,54.595
892.828,23.12,273.376,69.386,54.563
892.953,23.089,272.847,69.117,54.438
893.078,23.057,272.59,68.762,54.291
893.203,23.044,272.573,68.693,54.205
893.328,23.038,272.532,70.009,54.07
893.453,23.043,272.416,71.668,54.004
893.578,23.044,272.164,75.637,53.915
893.703,23.021,271.98,77.77,53.845
893.828,23.009,271.841,77.675,53.827
893.953,23.015,271.699,76.166,53.805
894.078,23.051,271.779,74.209,53.787
894.203,23.067,271.764,73.023,53.79
894.328,23.079,271.693,70.342,53.81
894.453,23.078,271.821,69.483,53.855
894.578,23.08,271.954,70.014,53.868
894.703,23.1,272.235,71.379,53.886
894.828,23.118,272.273,71.642,53.902
894.953,23.157,272.043,71.48,53.924
895.078,23.196,271.659,70.954,53.957
895.203,23.215,271.509,70.27,53.999
895.328,23.244,271.385,68.12,54.118
895.453,23.253,271.398,66.954,54.228
895.578,23.248,271.213,67.116,54.271
895.703,23.226,269.954,67.746,54.347
895.828,23.204,267.701,68.201,54.367
895.953,23.198,266.485,68.763,54.342
896.078,23.198,264.498,70.965,54.283
896.203,23.202,263.602,73.642,54.244
896.328,23.199,263.581,74.893,54.227
896.453,23.188,264.027,77.566,54.214
896.578,23.182,264.279,78.923,54.234
896.703,23.178,264.6,80.824,54.291
896.828,23.189,264.804,81.163,54.307
896.953,23.2,264.849,80.893,54.315
897.078,23.228,265.047,80.178,54.351
897.203,23.255,266.259,79.707,54.394
897.328,23.265,267.18,79.429,54.409
897.453,23.277,269.055,78.018,54.408
897.578,23.286,271.3,75.312,54.382
897.703,23.291,272.469,73.527,54.351
897.828,23.294,273.966,70.199,54.297
897.953,23.292,274.189,69.144,54.28
898.078,23.286,274.066,68.441,54.261
898.203,23.286,273.617,68.548,54.261
898.328,23.287,273.217,68.631,54.261
898.453,23.282,272.099,69.098,54.243
898.578,23.274,271.591,69.931,54.231
898.703,23.271,271.691,70.066,54.24
898.828,23.271,271.974,69.157,54.255
898.953,23.272,272.335,67.497,54.292
899.078,23.272,272.628,67.053,54.317
899.203,23.275,273.056,67.941,54.341
899.328,23.281,272.854,70.417,54.35
899.453,23.281,272.502,71.481,54.371
899.578,23.266,271.584,72.201,54.423
899.703,23.254,271.212,71.808,54.453
899.828,23.23,270.98,70.145,54.553
899.953,23.211,271.612,67.572,54.694
900.078,23.203,272.275,66.052,54.75
900.203,23.187,273.878,63.256,54.813
900.328,23.182,274.994,62.729,54.819
900.453,23.182,275.254,63.458,54.799
900.578,23.185,275.281,64.978,54.709
900.703,23.193,274.787,64.719,54.602
900.828,23.197,274.449,64.138,54.536
900.953,23.191,273.604,63.25,54.373
901.078,23.181,273.103,63.4,54.283
901.203,23.155,272.388,64.639,54.103
901.328,23.127,272.408,66.387,53.964
901.453,23.111,272.5,67.223,53.914
901.578,23.071,272.628,68.944,53.841
901.703,23.013,272.721,70.339,53.835
901.828,22.974,272.504,70.839,53.838
901.953,22.888,271.209,71.444,53.835
902.078,22.813,269.61,72.004,53.835
902.203,22.786,268.894,72.184,53.839
902.328,22.753,267.461,72.506,53.83
902.453,22.744,266.328,73.441,53.844
902.578,22.743,265.971,74.126,53.875
902.703,22.737,265.434,75.675,53.983
902.828,22.729,265.286,76.563,54.053
902.953,22.71,265.472,78.084,54.176
903.078,22.705,266.129,78.665,54.281
903.203,22.711,266.567,78.683,54.327
903.328,22.734,267.643,78.763,54.407
903.453,22.764,268.695,78.809,54.51
903.578,22.782,269.157,78.394,54.559
903.703,22.813,270.164,76.098,54.67
903.828,22.81,271.532,72.692,54.781
903.953,22.795,272.195,71.15,54.831
904.078,22.758,272.796,69.447,54.922
904.203,22.742,272.666,69.246,54.966
904.328,22.71,271.901,69.25,55.043
904.453,22.682,270.861,69.17,55.146
904.578,22.675,270.482,69.15,55.189
904.703,22.674,270.648,69.116,55.27
904.828,22.674,271.623,68.914,55.332
904.953,22.668,271.969,68.512,55.35
905.078,22.637,272.128,67.053,55.391
905.203,22.583,271.603,65.99,55.423
905.328,22.556,271.066,65.853,55.442
905.453,22.515,269.93,65.75,55.493
905.578,22.486,269.123,65.444,55.526
905.703,22.466,268.752,65.416,55.55
905.828,22.41,268.114,66.169,55.576
905.953,22.384,267.859,66.805,55.59
906.078,22.365,267.228,68.404,55.598
906.203,22.383,266.555,70.636,55.579
906.328,22.394,266.23,71.516,55.562
906.453,22.402,265.468,71.48,55.498
906.578,22.396,264.966,69.172,55.459
906.703,22.394,264.86,67.883,55.432
906.828,22.396,264.547,66.453,55.346
906.953,22.409,264.284,66.243,55.206
907.078,22.418,264.287,66.255,55.117
907.203,22.445,264.208,66.451,54.94
907.328,22.484,263.679,67.674,54.758
907.453,22.506,263.224,69.04,54.683
907.578,22.542,261.857,72.584,54.561
907.703,22.552,261.014,74.03,54.499
907.828,22.564,259.46,75.103,54.383
907.953,22.581,258.765,74.62,54.297
908.078,22.595,258.912,74.817,54.271
908.203,22.624,259.723,76.727,54.222
908.328,22.655,260.651,78.672,54.179
908.453,22.671,261.224,79.263,54.166
908.578,22.708,262.2,79.564,54.143
908.703,22.739,262.414,79.301,54.111
908.828,22.754,262.489,79.333,54.117
908.953,22.784,262.649,79.468,54.152
909.078,22.797,262.467,79.65,54.178
909.203,22.811,261.631,80.578,54.217
909.328,22.809,260.787,81.187,54.283
909.453,22.807,260.358,80.957,54.31
909.578,22.806,259.544,79.66,54.361
909.703,22.807,259.377,79.23,54.395
909.828,22.802,259.598,79.487,54.42
909.953,22.774,260.413,78.954,54.477
910.078,22.739,261.385,77.187,54.505
910.203,22.726,261.761,76.631,54.525
910.328,22.706,262.116,76.443,54.532
910.453,22.688,261.956,76.734,54.519
910.578,22.683,261.805,76.696,54.493
910.703,22.709,262.257,75.806,54.399
910.828,22.751,262.891,75.103,54.35
910.953,22.88,264.084,74.067,54.273
911.078,22.998,264.688,74.46,54.216
911.203,23.036,264.728,74.757,54.201
911.328,23.086,263.846,74.446,54.184
911.453,23.14,262.299,74.289,54.184
911.578,23.16,261.75,74.673,54.18
911.703,23.152,261.387,75.191,54.14
911.828,23.093,261.891,74.999,54.095
911.953,23.057,262.363,74.899,54.062
912.078,22.988,263.534,74.267,53.984
912.203,22.959,264.254,73.262,53.93
912.328,22.92,266.146,70.185,53.825
912.453,22.922,267.664,68.549,53.745
912.578,22.943,267.847,68.749,53.708
912.703,23.011,267.398,69.882,53.617
912.828,23.059,265.893,71.143,53.541
912.953,23.056,264.619,71.753,53.492
913.078,22.989,262.365,72.566,53.412
913.203,22.868,261.693,72.959,53.364
913.328,22.803,261.648,73.393,53.355
913.453,22.692,261.808,74.735,53.351
913.578,22.626,262.22,74.572,53.318
913.703,22.604,262.41,73.525,53.292
913.828,22.564,263.105,71.043,53.228
913.953,22.548,263.693,70.532,53.187
914.078,22.528,265.014,71.762,53.125
914.203,22.513,267.509,74.258,53.091
914.328,22.503,269.478,75.102,53.085
914.453,22.494,272.626,75.245,53.105
914.578,22.521,272.914,73.904,53.145
914.703,22.536,272.477,73.18,53.162
914.828,22.543,270.534,72.473,53.233
914.953,22.526,267.171,71.878,53.325
915.078,22.522,265.71,71.384,53.366
915.203,22.53,264.168,70.939,53.434
915.328,22.541,263.956,70.983,53.46
915.453,22.568,264.53,70.32,53.504
915.578,22.6,265.55,68.296,53.539
915.703,22.617,265.918,67.506,53.563
915.828,22.656,266.944,67.925,53.633
915.953,22.702,268.945,70.065,53.698
916.078,22.724,269.392,71.328,53.717
916.203,22.754,269.438,73.824,53.77
916.328,22.746,271.299,75.748,53.818
916.453,22.72,271.833,76.318,53.839
916.578,22.629,269.523,77.073,53.896
916.703,22.504,265.482,77.658,53.946
916.828,22.443,263.119,77.811,53.973
916.953,22.346,257.303,77.154,54.036
917.078,22.318,254.883,76.217,54.079
917.203,22.301,253.111,74.276,54.146
917.328,22.321,254.269,74.212,54.199
917.453,22.34,255.236,75.106,54.214
917.578,22.388,257.246,77.581,54.205
917.703,22.444,259.177,78.779,54.192
917.828,22.474,259.824,78.56,54.199
917.953,22.529,260.481,77.121,54.25
918.078,22.577,261.116,76.598,54.308
918.203,22.601,261.336,77.213,54.325
918.328,22.643,261.224,79.205,54.353
918.453,22.656,260.895,80.377,54.363
918.578,22.647,260.799,80.446,54.376
918.703,22.625,260.552,79.974,54.355
918.828,22.621,260.447,79.656,54.33
918.953,22.638,260.442,79.49,54.307
919.078,22.682,260.571,79.63,54.276
919.203,22.709,260.546,79.48,54.253
919.328,22.762,260.36,78.426,54.22
919.453,22.805,260.298,78.039,54.229
919.578,22.828,260.318,78.831,54.238
919.703,22.896,260.501,81.236,54.236
919.828,22.977,261.069,82,54.241
919.953,23.008,261.497,81.917,54.247
920.078,23.047,262.849,81.913,54.28
920.203,23.064,263.884,81.827,54.298
920.328,23.109,266.589,79.64,54.315
920.453,23.17,269.694,74.652,54.364
920.578,23.203,271.106,72.148,54.4
920.703,23.27,272.881,69.053,54.46
920.828,23.326,273.312,68.819,54.46
920.953,23.346,273.284,69.278,54.45
921.078,23.367,273.036,69.687,54.391
921.203,23.376,273.047,68.46,54.264
921.328,23.383,273.294,67.82,54.198
921.453,23.398,273.662,67.467,54.117
921.578,23.393,273.114,68.049,54.041
921.703,23.38,272.549,68.392,54.006
921.828,23.351,271.039,69.397,53.943
921.953,23.344,270.121,70.303,53.922
922.078,23.353,268.172,72.296,53.909
922.203,23.39,266.287,73.267,53.924
922.328,23.413,265.417,73.458,53.953
922.453,23.452,264.009,73.812,54.019
922.578,23.473,263.18,74.386,54.075
922.703,23.479,263.021,74.514,54.106
922.828,23.492,263.471,74.833,54.174
922.953,23.5,265.255,75.445,54.256
923.078,23.5,266.668,75.392,54.308
923.203,23.498,270.621,74.056,54.424
923.328,23.498,273.028,73.157,54.484
923.453,23.494,277.328,71.966,54.601
923.578,23.476,280.116,71.173,54.697
923.703,23.463,281.229,70.429,54.742
923.828,23.443,282.203,68.158,54.83
923.953,23.425,280.404,66.284,54.901
924.078,23.415,279.343,65.959,54.933
924.203,23.396,278.03,66.837,54.984
924.328,23.398,276.047,69.447,55.037
924.453,23.406,274.851,70.893,55.06
924.578,23.42,273.33,73.273,55.12
924.703,23.406,272.567,74.827,55.248
924.828,23.386,272.238,75.08,55.324
924.953,23.333,271.816,74.306,55.481
925.078,23.304,271.789,73.565,55.565
925.203,23.241,272.268,72.529,55.741
925.328,23.172,272.712,72.191,55.9
925.453,23.139,272.533,71.942,55.968
925.578,23.083,271.848,71.136,56.136
925.703,23.019,271.69,70.254,56.305
925.828,22.979,271.676,69.658,56.376
925.953,22.896,271.456,68.478,56.51
926.078,22.831,271.167,68.85,56.62
926.203,22.807,270.47,69.9,56.661
926.328,22.765,267.851,72.167,56.708
926.453,22.742,266.941,72.736,56.716
926.578,22.691,266.508,72.209,56.676
926.703,22.659,265.674,70.593,56.568
926.828,22.655,265.294,70.006,56.498
926.953,22.657,265.028,69.876,56.326
927.078,22.642,263.541,70.631,56.167
927.203,22.625,262.574,70.981,56.119
927.328,22.591,262.065,70.981,56.034
927.453,22.57,264.049,70.677,55.971
927.578,22.569,265.925,70.758,55.942
927.703,22.577,271.653,71.372,55.919
927.828,22.594,279.145,71.98,55.888
927.953,22.608,282.459,71.996,55.877
928.078,22.649,286.509,70.728,55.871
928.203,22.673,287.124,69.62,55.871
928.328,22.712,285.111,67.426,55.848
928.453,22.745,279.992,66.255,55.807
928.578,22.767,277.401,65.934,55.785
928.703,22.819,272.99,64.934,55.743
928.828,22.869,269.205,64.112,55.714
928.953,22.887,268.119,64.137,55.712
929.078,22.898,268.516,64.121,55.745
929.203,22.886,269.299,64.203,55.793
929.328,22.878,269.119,64.809,55.81
929.453,22.88,269.007,66.861,55.849
929.578,22.912,267.553,67.348,55.868
929.703,22.935,265.824,66.312,55.869
929.828,22.991,263.479,64.118,55.892
929.953,23.023,263.446,64.327,55.908
930.078,23.07,263.673,67.192,55.948
930.203,23.075,263.267,69.461,55.986
930.328,23.075,262.729,69.384,55.998
930.453,23.118,262.073,68.283,55.995
930.578,23.21,263.549,69.258,55.961
930.703,23.247,264.099,70.727,55.936
930.828,23.274,263.827,73.948,55.869
